"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","counts_1","counts_2","counts_3","counts_4","Gene"
"2092",0.490122107763915,-0.0479126398854367,4.58106767447321,-0.010458836954629,0.991655207605902,NA,0,0.9306048591021,1.8612097182042,1.07456993182354,"udk"
"2093",0.268642482955885,1.54840878185203,4.98521124053909,0.31060043539591,0.756104396151924,NA,2.05976714390712,0.9306048591021,7.4448388728168,4.29827972729417,"yegE"
"2094",0.46530242955105,0.0221866252703136,4.67275492860811,0.00474808236453403,0.996211592622413,NA,1.02988357195356,0.9306048591021,0.9306048591021,1.07456993182354,"alkA"
"2095",0,NA,NA,NA,NA,NA,0,0,0,0,"yegD"
"2096",2.95190423655098,-2.29230379803124,1.91615238384763,-1.1963055847512,0.23157733018473,NA,0,0.9306048591021,0,0,"yegI"
"2097",0,NA,NA,NA,NA,NA,0,0,0,0,"yegJ"
"2098",0,NA,NA,NA,NA,NA,0,0.9306048591021,0,0,"yegK"
"2099",1.89720098638456,0.772399727745057,2.3657830747292,0.326487976009157,0.744055185103265,NA,0,0,0,0,"yegL"
"2100",0,NA,NA,NA,NA,NA,0,0,0,0,"sibA"
"2101",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,0,0,"ibsA"
"2102",0,NA,NA,NA,NA,NA,0,0,0,1.07456993182354,"sibB"
"2103",3.47554111421739,-1.19214977874449,1.8244978376039,-0.653412546824463,0.513490352234057,NA,0,0,0,0,"ibsB"
"2104",0.490122107763915,-2.41345393845343,4.47244050045685,-0.539627958875451,0.589453631154279,NA,0,0,0.9306048591021,0,"mdtA"
"2105",0.232651214775525,-1.39093277836834,4.99378739613119,-0.27853263826288,0.780603514175791,NA,0,0.9306048591021,0,0,"mdtB"
"2106",0,NA,NA,NA,NA,NA,0,0,0,0,"mdtC"
"2107",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0.9306048591021,0,0,"mdtD"
"2108",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,0,0,"baeS"
"2109",0.722773322539439,-2.97652335298688,3.80305324848024,-0.782666757079025,0.433822828377151,NA,0,0,0,0,"baeR"
"2110",0.697953644326575,-0.93473160263596,3.9336678994994,-0.237623415732405,0.812173187504232,NA,0,0,0,0,"yegP"
"2111",0.991415805495325,1.55394041862435,3.18796656845867,0.487439370913998,0.625946998565543,NA,7.20918500367491,1.8612097182042,0,0,"yegQ"
"2112",0,NA,NA,NA,NA,NA,0,0,0,0,"cyaR"
"2113",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,0,0,"ogrK"
"2114",0,NA,NA,NA,NA,NA,0,0,0,0,"yegZ"
"2115",1.78617166439549,-0.304975765249822,2.40584507260816,-0.126764507291901,0.899126788137548,NA,0,0,0,0,"yegR"
"2116",0.537284965911771,2.56741692187226,4.71959733910324,0.543990670687193,0.586447892760572,NA,0,0,0,1.07456993182354,"yegS"
"2117",0.733944912506935,3.03005765584151,3.78072710126139,0.801448391985385,0.422872109606783,NA,1.02988357195356,0.9306048591021,0,1.07456993182354,"gatR"
"2118",1.75018039621513,0.429023258990598,2.26060881475247,0.189782175576262,0.849479823881027,NA,0,0,0,0,"gatD"
"2119",0.733944912506935,1.05176115994906,3.58485540040451,0.293390121071658,0.769223975637143,NA,0,0,0.9306048591021,0,"gatC"
"2120",0.733944912506935,3.03005765584151,3.78072710126139,0.801448391985385,0.422872109606783,NA,1.02988357195356,0.9306048591021,3.7224194364084,0,"gatB"
"2121",0,NA,NA,NA,NA,NA,1.02988357195356,1.8612097182042,19.5427020411441,26.8642482955885,"gatA"
"2122",0.268642482955885,1.54840878185203,4.98521124053909,0.31060043539591,0.756104396151924,NA,17.5080207232105,18.612097182042,169.370084356582,185.900598205473,"gatZ"
"2123",1.45671823504637,-0.938993122972563,2.50028383344973,-0.375554611204681,0.707248039562156,NA,7.20918500367491,15.8202826047357,67.9341547144533,118.20269250059,"gatY"
"2124",0.490122107763915,-2.41345393845343,4.47244050045685,-0.539627958875451,0.589453631154279,NA,0,0.9306048591021,3.7224194364084,6.44741959094125,"fbaB"
"2125",1.19924734205798,0.644185162688626,2.8633735762729,0.22497419408582,0.821999349814371,NA,0,0,0,1.07456993182354,"yegT"
"2126",2.98789550473134,-1.53942517150467,1.82531496761193,-0.843375088036835,0.399018699992994,NA,0,0,0,1.07456993182354,"yegU"
"2127",1.01623548370819,-0.0249425155188334,3.09430678685591,-0.00806077652829543,0.993568500509045,NA,1.02988357195356,0,0,0,"yegV"
"2128",0.490122107763915,-0.0479126398854367,4.58106767447321,-0.010458836954629,0.991655207605902,NA,0,0.9306048591021,0,0,"yegW"
"2129",0.46530242955105,2.379463631935,4.89964442999865,0.485640063463883,0.627222385916472,NA,1.02988357195356,0,0,0,"yegX"
"2130",0.232651214775525,-1.39093277836834,4.99378739613119,-0.27853263826288,0.780603514175791,NA,1.02988357195356,0.9306048591021,0,0,"thiD"
"2131",1.21289543030335,-1.99415887679539,2.94050160460196,-0.678169627139289,0.497664147946715,NA,0,0.9306048591021,0,0,"thiM"
"2132",0.7587645907198,-0.914329055519265,3.54111103663316,-0.258204006047942,0.796249466353851,NA,0,0,0,0,"rcnR"
"2133",1.94684034281029,-0.00880735426212395,2.15060346888749,-0.00409529436250748,0.996732436989835,NA,0,0,0,0,"rcnA"
"2134",1.01623548370819,-0.0249425155188334,3.09430678685591,-0.00806077652829543,0.993568500509045,NA,1.02988357195356,0.9306048591021,1.8612097182042,1.07456993182354,"rcnB"
"2135",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,0,0,"yehA"
"2136",1.78617166439549,0.469721257138777,2.27275049332426,0.206675241527165,0.836263494326211,NA,0,0,0,0,"yehB"
"2137",3.15725927483577,2.45163606448002,1.89250233624847,1.29544678361662,0.195166148051777,NA,0,0,0,0,"yehC"
"2138",0,NA,NA,NA,NA,NA,0,0,0,1.07456993182354,"yehD"
"2139",0.96659612728246,1.60637549838017,3.2158317890387,0.499520996046984,0.617412399198555,NA,0,0,0,0,"yehE"
"2140",0.50129369773141,0.121331168913307,4.54226897368459,0.026711577323191,0.978689779059408,NA,6.17930143172135,8.3754437319189,5.5836291546126,3.22370979547063,"mrp"
"2141",0.769936180687296,3.09158245842011,3.71454242808775,0.832291599375179,0.405244371186987,NA,7.20918500367491,8.3754437319189,4.6530242955105,2.14913986364708,"metG"
